age,basket_size,churned,conversion_rate,customer_lifetime_value,device,discount_usage,membership_tier,monthly_spend,orders_per_month,region,return_rate,session_duration,tenure_months
69.961,36.5794,yes,0.0543,94220.2291,mobile,0.0377,gold,889.3122,20.0,south,0.4889,486.6889,164.9575
66.5862,34.9727,no,0.35,439257.6455,mobile,0.6673,gold,2500.0,14.2078,south,0.535,554.6572,191.8874
88.3712,12.5781,no,0.35,41004.9402,mobile,0.5727,gold,2500.0,19.244,east,0.4602,208.7856,209.3662
73.6419,32.5027,no,0.1675,463430.8991,mobile,0.9418,gold,2500.0,20.0,east,0.0925,120.1049,67.247
58.6646,49.6167,no,0.0826,343386.7641,mobile,0.4999,gold,2500.0,6.9102,east,0.3978,380.3411,175.8895
80.1381,46.2754,yes,0.35,205055.7564,mobile,0.7527,gold,2500.0,6.91,north,0.7714,404.3892,28.7082
83.5831,3.0507,no,0.35,15958.6796,mobile,0.136,gold,2500.0,20.0,north,0.5292,263.1445,60.4331
47.9272,17.5283,yes,0.35,330168.6092,mobile,0.4553,gold,2500.0,20.0,east,0.7766,63.0741,183.6821
37.0493,39.702,yes,0.35,312674.1965,mobile,0.1406,gold,2500.0,1.0,east,0.6649,589.2083,36.8806
78.1594,29.9787,no,0.35,183363.5978,mobile,0.9677,gold,2500.0,20.0,north,0.066,445.5251,157.5824
73.6622,29.5895,yes,0.35,388181.493,mobile,0.2289,gold,2500.0,8.5127,north,0.1908,561.1661,132.3771
31.6889,2.3251,no,0.35,444051.1493,mobile,0.7785,gold,512.911,20.0,west,0.9302,254.0534,87.4756
36.5669,9.1512,yes,0.35,221557.2883,mobile,0.7215,gold,1707.4718,20.0,south,0.5908,247.9923,32.067
39.6382,47.6928,no,0.1586,439293.592,mobile,0.6317,gold,151.5495,20.0,west,0.8665,20.3974,15.0168
86.7876,28.657,yes,0.35,225736.8094,mobile,0.4232,gold,2500.0,20.0,west,0.3709,354.4836,187.0329
78.4194,47.3427,no,0.2513,420789.3688,mobile,0.1369,gold,2500.0,20.0,east,0.0027,27.43,15.1962
31.3342,40.4987,no,0.35,206286.3654,mobile,0.2299,gold,2500.0,16.5702,east,0.9432,293.9015,102.2895
76.1129,33.8395,no,0.35,74066.0712,mobile,0.0305,gold,2500.0,20.0,east,0.7043,278.6097,47.7211
34.2412,23.6354,yes,0.2292,39853.7888,mobile,0.0478,gold,2500.0,20.0,north,0.5307,166.0531,72.7565
17.8345,28.6914,no,0.1817,265845.8459,mobile,0.5281,gold,2500.0,20.0,south,0.4295,153.0026,8.0945
30.7234,33.8815,yes,0.35,100182.8075,mobile,0.4026,gold,2500.0,20.0,east,0.4395,153.2785,105.5565
42.1393,4.1397,yes,0.2405,69111.0108,mobile,0.8537,gold,379.612,3.4549,east,0.266,249.4676,24.94
74.8377,3.4783,no,0.35,333268.2642,mobile,0.1243,gold,2500.0,1.1789,east,0.6551,351.7532,130.9868
39.3135,33.7178,yes,0.35,158332.9543,mobile,0.1721,gold,2500.0,20.0,north,0.0379,354.1978,155.5336
63.954,10.7345,no,0.35,342577.8565,mobile,0.8137,gold,2500.0,20.0,west,0.2926,247.1214,92.299
37.2125,3.4061,yes,0.35,133087.0623,mobile,0.2333,gold,2500.0,19.3392,west,0.183,442.4438,232.1228
75.719,4.2828,yes,0.35,132056.859,mobile,0.8834,gold,2500.0,20.0,east,0.1396,129.391,13.1844
22.5877,3.6912,no,0.1584,332678.991,mobile,0.0274,gold,2500.0,20.0,west,0.0951,558.6024,224.8265
82.6616,44.9749,no,0.0835,222228.4077,mobile,0.0224,gold,2500.0,20.0,south,0.5876,174.5702,159.0952
38.5044,7.7738,yes,0.35,225645.6723,mobile,0.8802,gold,2500.0,20.0,north,0.9271,343.0815,106.2445
20.5669,2.259,yes,0.35,209393.7899,mobile,0.3202,gold,2500.0,20.0,east,0.1798,114.1597,135.6596
72.5811,33.7312,no,0.35,255449.1419,mobile,0.4997,gold,2500.0,16.225,west,0.1653,402.577,134.7656
65.1792,3.4512,no,0.0431,177320.6228,mobile,0.7134,gold,2500.0,20.0,north,0.7901,254.6902,85.7518
52.0755,34.0354,yes,0.35,276605.6864,mobile,0.2241,gold,2500.0,20.0,east,0.779,276.6835,191.6895
81.4728,46.3851,yes,0.35,141519.9929,mobile,0.6098,gold,2500.0,14.9193,north,0.2648,367.4706,7.1234
20.7922,1.5691,no,0.35,51104.8376,mobile,0.1423,gold,2500.0,20.0,south,0.76,495.4864,98.1848
55.562,27.1025,yes,0.35,307040.1216,mobile,0.8803,gold,2500.0,15.5119,west,0.4795,594.3665,180.942
17.6321,41.818,no,0.0892,36926.5236,mobile,0.9987,gold,2258.924,20.0,east,0.9942,149.7228,159.0223
33.216,24.2804,no,0.35,212.2087,mobile,0.1866,gold,2500.0,20.0,south,0.3212,307.1151,96.7454
71.5353,25.284,yes,0.2622,308139.8088,mobile,0.4289,gold,2500.0,20.0,west,0.697,164.8865,189.2598
71.9148,24.7277,no,0.35,373760.9016,mobile,0.7724,gold,2500.0,15.5215,north,0.5382,452.0519,151.6864
23.1705,4.9014,yes,0.2709,258485.7972,mobile,0.9953,gold,2500.0,20.0,north,0.6225,551.5509,150.755
67.7172,29.5067,yes,0.35,274776.058,mobile,0.3116,gold,2500.0,20.0,east,0.6887,520.1726,79.2311
25.1846,7.6036,no,0.35,90290.7105,mobile,0.8448,gold,2500.0,20.0,east,0.2464,557.3202,213.5078
51.1116,21.7016,no,0.35,113534.6138,mobile,0.596,gold,2500.0,20.0,south,0.3949,253.328,60.4041
43.5567,3.7348,no,0.35,24575.8631,mobile,0.5941,gold,2500.0,18.068,west,0.1359,318.6814,139.707
89.8994,34.438,no,0.274,451514.8131,mobile,0.8616,gold,2500.0,20.0,south,0.4105,196.7978,105.1572
47.3457,18.8452,no,0.35,169958.3699,mobile,0.8925,gold,2500.0,20.0,north,0.3085,192.0404,53.7551
79.4208,19.107,yes,0.35,437942.823,mobile,0.7833,gold,2500.0,11.0595,south,0.4187,420.6585,13.952
32.9388,3.6313,yes,0.35,337633.7753,mobile,0.1603,gold,2500.0,10.4945,south,0.2941,578.0041,191.7679
45.6915,38.4266,yes,0.35,195071.7569,mobile,0.1037,gold,2500.0,20.0,east,0.0999,224.1331,233.4065
16.4528,45.3174,no,0.35,54173.9258,mobile,0.5888,gold,2500.0,20.0,west,0.4945,335.7388,47.8162
84.8737,44.966,no,0.35,136598.5589,mobile,0.1349,gold,2500.0,20.0,north,0.8527,383.5178,102.5722
19.9569,26.9093,no,0.2288,379861.075,mobile,0.4787,gold,2500.0,20.0,north,0.5887,232.1358,180.8616
43.2687,13.9716,yes,0.35,154881.4741,mobile,0.1234,gold,2500.0,20.0,west,0.5035,527.3113,87.525
34.8304,32.9882,yes,0.2852,233612.0283,mobile,0.7398,gold,2500.0,20.0,east,0.0767,84.8263,47.2582
49.3555,45.1573,yes,0.35,103139.9676,mobile,0.6645,gold,2500.0,20.0,east,0.1664,102.6629,46.7991
82.4327,18.3279,no,0.03,271450.9929,mobile,0.8012,gold,1345.431,20.0,north,0.9623,496.1942,61.9283
40.05,27.7206,no,0.35,133382.6655,mobile,0.8938,gold,2500.0,13.7711,west,0.3056,22.4226,221.079
48.6001,25.7527,yes,0.35,33480.435,mobile,0.425,gold,2500.0,16.7312,north,0.2544,402.3455,86.912
76.6392,44.0714,yes,0.35,237555.7184,mobile,0.6195,gold,2500.0,20.0,north,0.1072,385.4304,156.5677
55.7107,48.0569,no,0.35,127728.3872,mobile,0.5389,gold,2500.0,20.0,south,0.5793,592.915,127.1188
89.4974,16.4106,no,0.35,66422.4507,mobile,0.4793,gold,2500.0,20.0,south,0.1375,226.7285,9.7066
28.9522,7.4779,no,0.2037,278373.5307,mobile,0.2264,gold,2500.0,20.0,east,0.2383,475.6169,37.0765
45.0004,41.0287,no,0.35,283290.6217,mobile,0.9834,gold,2500.0,20.0,east,0.0494,347.2664,221.8654
76.3999,1.7302,yes,0.23,444481.8311,mobile,0.0163,gold,2500.0,20.0,east,0.434,69.654,218.4997
16.8291,5.097,no,0.2955,186335.6731,mobile,0.7969,gold,2500.0,20.0,east,0.2352,332.2665,222.9249
74.1765,14.5418,no,0.35,383217.1815,mobile,0.5503,gold,2500.0,18.8917,north,0.4087,589.4828,76.6177
70.2668,49.7347,yes,0.35,375798.4132,mobile,0.916,gold,70.1662,20.0,south,0.2789,198.325,178.3845
17.4463,34.7625,yes,0.35,486222.0544,mobile,0.6684,gold,2500.0,5.5217,north,0.013,388.7356,219.9574
89.0218,1.0777,no,0.35,161965.5047,mobile,0.3988,gold,2500.0,20.0,west,0.2689,371.5496,11.0279
47.0571,10.9128,no,0.35,188960.3232,mobile,0.7256,gold,2500.0,20.0,east,0.3884,276.0089,4.687
50.9634,49.7553,no,0.35,242647.5353,mobile,0.6144,gold,2500.0,20.0,west,0.5914,109.1854,109.3947
17.7296,30.1404,no,0.1265,471634.0083,mobile,0.1327,gold,2500.0,20.0,south,0.3585,509.7128,151.8233
88.3556,28.1115,yes,0.03,471804.0525,mobile,0.8973,gold,2500.0,8.352,west,0.0728,277.1303,81.2118
49.8119,35.5973,no,0.35,68984.8717,mobile,0.2968,gold,2500.0,20.0,west,0.0966,404.1116,200.5138
85.5574,22.3514,yes,0.177,70456.6375,mobile,0.943,gold,2500.0,20.0,south,0.4493,486.8865,211.7123
83.8023,6.1566,no,0.35,340507.6276,mobile,0.3728,gold,2500.0,2.7223,west,0.4351,303.9728,1.6898
77.4573,35.805,yes,0.03,367158.6664,mobile,0.0634,gold,2500.0,20.0,north,0.8985,246.5952,228.2028
36.605,43.3613,yes,0.35,251549.3414,mobile,0.9195,gold,2500.0,20.0,north,0.8855,168.7191,14.9602
66.9747,36.1368,yes,0.2404,68124.8605,mobile,0.4197,gold,2500.0,20.0,south,0.9242,477.1099,90.1808
85.7799,32.4325,no,0.35,29500.9281,mobile,0.1162,gold,2500.0,1.0,west,0.178,278.8293,193.9357
21.9844,44.1255,no,0.35,113706.3837,mobile,0.8169,gold,2500.0,3.1944,east,0.5695,120.5661,8.8459
16.3407,24.7095,no,0.35,414988.5512,mobile,0.6536,gold,2500.0,20.0,west,0.3123,427.1145,168.0913
46.5771,28.2113,no,0.2133,428731.633,mobile,0.3446,gold,2500.0,16.7417,west,0.4722,70.2247,200.8834
30.9617,16.2319,yes,0.35,106608.6959,mobile,0.7705,gold,2500.0,2.1313,east,0.3323,93.0837,186.1493
50.6521,15.5417,no,0.35,391835.7782,mobile,0.7284,gold,2500.0,20.0,west,0.8813,145.932,209.2543
79.7913,48.9717,no,0.35,372665.9582,mobile,0.4478,gold,2500.0,13.1418,north,0.7177,151.5712,72.5986
39.526,12.1647,yes,0.35,398896.813,mobile,0.6306,gold,2500.0,20.0,east,0.1379,29.4123,80.8242
45.117,23.0003,yes,0.3356,40030.8123,mobile,0.9609,gold,2500.0,20.0,east,0.7292,6.8302,9.1294
52.5105,35.292,yes,0.35,333041.206,mobile,0.6001,gold,2500.0,5.9838,north,0.0833,60.9701,187.1593
40.3115,15.4517,no,0.35,340988.5816,mobile,0.054,gold,2500.0,10.0914,east,0.0238,430.535,89.6568
66.5115,49.9123,no,0.35,333430.7005,mobile,0.1822,gold,2500.0,20.0,east,0.9001,215.0493,230.913
21.8416,6.4387,yes,0.2146,359737.1278,mobile,0.1831,gold,2500.0,20.0,south,0.6547,412.1498,63.0515
19.2431,41.9029,yes,0.0999,221471.1223,mobile,0.1913,gold,2500.0,20.0,north,0.0495,212.9655,178.6161
65.3156,41.6324,no,0.0481,491283.5858,mobile,0.2878,gold,2500.0,12.9739,south,0.3041,433.0993,49.58
25.3282,2.5402,no,0.2145,22803.5655,mobile,0.6116,gold,2500.0,17.0527,north,0.072,180.6352,147.61
87.0285,18.5995,yes,0.35,121815.4911,mobile,0.3738,gold,2500.0,8.7905,east,0.3613,43.3263,15.1786
45.436,21.9952,no,0.35,412123.9019,mobile,0.0588,gold,2500.0,20.0,north,0.4775,27.4092,167.213
69.0326,47.8644,yes,0.35,285137.9992,mobile,0.289,gold,2500.0,20.0,north,0.375,135.792,1.6642
40.7289,1.3944,yes,0.1607,173969.4246,mobile,0.0111,gold,2500.0,20.0,south,0.3131,78.8747,94.488
29.599,3.9963,no,0.1868,473512.4766,mobile,0.7025,gold,2500.0,20.0,west,0.3077,513.7509,17.6688
78.0808,3.2733,no,0.2443,318603.362,mobile,0.9591,gold,2500.0,20.0,west,0.2533,9.3528,212.8492
48.8613,39.9343,yes,0.35,3247.6123,mobile,0.8964,gold,2500.0,20.0,east,0.9121,201.1157,210.4733
28.6534,37.1104,no,0.35,155842.4352,mobile,0.3952,gold,2500.0,20.0,west,0.4191,482.66,43.8242
43.3833,26.5124,yes,0.0777,230971.8727,mobile,0.4634,gold,493.2822,20.0,east,0.0011,267.5057,22.7094
29.389,22.141,yes,0.35,49487.3287,mobile,0.7953,gold,2500.0,10.255,south,0.3526,546.3211,188.7766
57.8502,22.253,yes,0.35,251566.4452,mobile,0.2114,gold,2500.0,20.0,north,0.0816,353.5362,75.7944
68.0944,5.6156,no,0.35,22228.5342,mobile,0.0503,gold,2500.0,20.0,north,0.2363,321.4518,194.1827
53.6305,29.5123,no,0.35,401852.9114,mobile,0.2761,gold,2500.0,18.6595,north,0.0534,58.4887,123.8254
16.0902,9.704,no,0.2138,147272.7714,mobile,0.1275,gold,2500.0,20.0,west,0.1353,567.3631,15.1391
89.0678,33.0869,no,0.35,462277.3817,mobile,0.8603,gold,2500.0,3.9623,north,0.9739,573.9785,138.9686
70.4432,37.0045,yes,0.1276,317021.9332,mobile,0.9787,gold,2500.0,20.0,north,0.1493,511.5728,32.2097
67.4635,6.0585,yes,0.35,96981.6485,mobile,0.8985,gold,2500.0,20.0,east,0.4179,531.9152,98.3108
41.4881,39.8593,no,0.2308,414088.4036,mobile,0.4569,gold,2500.0,20.0,north,0.096,322.8242,32.5526
89.3095,5.3933,no,0.35,406477.3384,mobile,0.9783,gold,1480.5507,17.9123,south,0.8652,25.4851,226.8288
34.3477,48.3027,yes,0.35,137952.8495,mobile,0.6201,gold,2500.0,9.0501,east,0.0812,521.312,225.3937
43.15,28.3018,yes,0.35,420619.2807,mobile,0.8414,gold,2500.0,20.0,west,0.7531,534.6639,92.5764
42.7918,3.9618,yes,0.35,389401.461,mobile,0.7832,gold,2500.0,2.1707,north,0.9653,235.5182,47.927
57.9989,17.8457,no,0.3023,302259.2045,mobile,0.1673,gold,2500.0,20.0,south,0.3853,260.8701,200.3316
32.0167,21.1358,no,0.1374,414374.3245,mobile,0.3435,gold,2500.0,20.0,east,0.2666,91.632,163.3235
70.753,46.585,no,0.1475,120051.0402,mobile,0.3111,gold,2500.0,5.0781,north,0.6008,409.9363,64.0171
81.6648,36.2881,no,0.35,140866.7376,mobile,0.4609,gold,2500.0,20.0,east,0.6667,219.4376,57.3682
75.8598,12.8034,yes,0.0787,417226.9157,mobile,0.8483,gold,2500.0,20.0,south,0.3739,431.542,89.381
52.9541,40.0072,no,0.35,356053.1732,mobile,0.7206,gold,2500.0,20.0,west,0.9427,549.7958,81.1853
43.4332,24.1372,yes,0.35,196513.7325,mobile,0.9312,gold,2500.0,20.0,north,0.9623,39.0857,50.8606
41.4011,19.127,yes,0.35,454129.3644,mobile,0.5727,gold,2500.0,20.0,north,0.9171,184.5033,21.9217
39.9091,47.0576,no,0.35,198537.444,mobile,0.8442,gold,2500.0,20.0,east,0.2395,272.467,235.4201
35.6614,19.8555,yes,0.35,142957.6131,mobile,0.9977,gold,2500.0,20.0,south,0.5835,149.4396,215.4453
81.5737,11.4611,no,0.35,226402.5903,mobile,0.4126,gold,2500.0,20.0,west,0.1042,544.5688,216.9764
85.5709,41.2756,no,0.35,71044.374,mobile,0.1202,gold,2500.0,20.0,south,0.0924,559.5867,68.1235
70.6952,9.6347,no,0.35,252742.9752,mobile,0.4607,gold,2500.0,20.0,east,0.8903,299.3351,27.8704
67.1711,21.1352,yes,0.3414,370985.9357,mobile,0.1476,gold,2500.0,20.0,west,0.1321,258.5548,163.9905
16.252,14.6542,no,0.0619,413707.4651,mobile,0.925,gold,2500.0,20.0,east,0.1525,264.1577,129.3454
18.6911,46.118,yes,0.35,341209.2186,mobile,0.7295,gold,1314.2516,11.1785,north,0.4631,508.1624,47.5733
87.6068,34.9227,no,0.1234,459236.5184,mobile,0.7631,gold,2500.0,20.0,west,0.0868,596.0793,218.1155
62.0601,18.2022,no,0.1542,387782.7242,mobile,0.176,gold,2500.0,20.0,south,0.1865,436.0264,205.5709
87.5107,18.2602,no,0.35,329636.9414,mobile,0.2132,gold,2500.0,10.1386,east,0.6399,462.7438,106.8039
37.2624,42.7903,yes,0.35,414152.7597,mobile,0.7817,gold,2500.0,20.0,west,0.1292,254.5129,21.8187
22.7812,3.3988,no,0.35,22780.8375,mobile,0.1874,gold,2500.0,20.0,east,0.1208,303.8942,38.8564
17.0478,7.1094,no,0.35,177110.3801,mobile,0.8453,gold,2500.0,20.0,west,0.8929,335.4072,134.8927
65.3003,42.2489,no,0.35,353725.7342,mobile,0.2621,gold,2500.0,20.0,north,0.4785,195.2628,181.1466
88.6793,49.1411,no,0.1416,80692.9094,mobile,0.7121,gold,337.7465,6.3678,north,0.6074,153.0,37.7985
70.3347,18.3332,yes,0.0572,91520.238,mobile,0.8884,gold,2500.0,20.0,east,0.3716,30.5361,94.1171
55.3364,14.3062,no,0.35,245888.1523,mobile,0.1045,gold,2500.0,20.0,north,0.3153,514.2063,227.9969
17.0029,33.3396,yes,0.2198,192683.3919,mobile,0.4013,gold,1146.6385,20.0,west,0.664,138.3139,198.9331
20.6811,36.7944,yes,0.35,22516.4643,mobile,0.3184,gold,2500.0,20.0,east,0.9368,396.1533,89.0207
21.7345,38.5549,yes,0.35,164974.1584,mobile,0.2716,gold,2500.0,20.0,south,0.5762,226.2092,236.3591
75.5592,3.9497,yes,0.35,405601.7367,mobile,0.0182,gold,2500.0,20.0,east,0.6667,43.6013,208.1837
27.0757,4.5913,no,0.2018,121825.4557,mobile,0.7165,gold,2500.0,20.0,north,0.4628,340.3512,109.4829
21.4903,21.8918,yes,0.35,115662.102,mobile,0.7979,gold,2500.0,11.1225,west,0.4378,234.2527,183.7491
42.0788,42.1923,yes,0.35,470352.3093,mobile,0.6849,gold,2500.0,20.0,north,0.3088,70.0576,22.9152
18.2849,26.1122,no,0.35,289109.2063,mobile,0.3349,gold,2500.0,8.6839,west,0.1585,352.07,85.1215
36.1493,14.8566,yes,0.35,399770.4496,mobile,0.2841,gold,137.7533,2.9965,west,0.1403,580.9336,111.9599
45.6676,29.0474,no,0.35,461678.6216,mobile,0.8848,gold,1780.5377,20.0,east,0.3857,209.1877,166.0597
17.706,12.9689,yes,0.3147,110295.3981,mobile,0.1992,gold,2500.0,20.0,east,0.2724,256.5482,45.5667
81.3222,28.7062,yes,0.35,284654.8807,mobile,0.3802,gold,2500.0,2.9727,north,0.371,280.105,2.9017
55.1472,23.671,yes,0.35,213283.227,mobile,0.2348,gold,1567.2627,18.8408,south,0.29,315.1876,204.1354
84.2726,21.2834,yes,0.35,149268.5526,mobile,0.3304,gold,2500.0,20.0,east,0.9233,447.4521,74.4666
45.2686,46.4721,yes,0.35,376490.748,mobile,0.2425,gold,2500.0,20.0,east,0.2758,271.0834,55.1132
54.911,34.1251,no,0.35,280678.6193,mobile,0.1461,gold,954.8847,19.6913,east,0.4201,363.6578,115.0097
34.4391,6.077,yes,0.03,447108.1114,mobile,0.571,gold,2500.0,20.0,north,0.1151,287.7636,11.3611
37.2428,35.778,yes,0.35,168339.0605,mobile,0.8004,gold,2500.0,20.0,east,0.0373,7.0862,73.1233
26.9802,30.936,yes,0.35,411480.2555,mobile,0.1414,gold,2500.0,20.0,south,0.1364,69.7644,176.3875
55.1286,30.1504,no,0.1903,291175.1395,mobile,0.628,gold,2500.0,20.0,south,0.5554,258.7162,193.6733
56.8887,10.2685,no,0.35,198274.3866,mobile,0.2213,gold,1449.5796,20.0,north,0.5507,29.7867,49.9242
85.0263,37.3022,yes,0.0335,124330.5176,mobile,0.31,gold,2500.0,15.9074,west,0.2079,65.5611,73.0006
73.8259,27.4733,yes,0.03,276084.4595,mobile,0.9016,gold,2500.0,18.8276,north,0.7078,85.3801,206.6249
81.573,33.0371,yes,0.35,486139.452,mobile,0.4382,gold,2500.0,20.0,north,0.1883,23.4864,50.6736
55.7056,39.7774,yes,0.35,23465.8352,mobile,0.162,gold,2500.0,20.0,north,0.4221,203.6659,108.1809
30.8771,26.4954,no,0.1533,396603.9279,mobile,0.0093,gold,324.8343,19.8113,north,0.5736,65.5765,49.8543
30.5979,21.0063,yes,0.35,367031.6141,mobile,0.1229,gold,2500.0,20.0,south,0.3652,489.6553,105.572
71.5669,16.4442,yes,0.35,28332.7668,mobile,0.278,gold,2500.0,3.363,north,0.9416,104.6519,56.1685
18.1492,14.2718,no,0.35,396201.8793,mobile,0.0467,gold,2500.0,20.0,north,0.9465,479.9334,194.4704
86.8633,33.434,yes,0.1324,26059.5973,mobile,0.3733,gold,2500.0,20.0,west,0.4136,498.964,158.8724
63.5223,34.8582,yes,0.3211,130225.0527,mobile,0.1059,gold,2500.0,20.0,west,0.8623,555.4699,12.9611
27.4024,34.2043,yes,0.35,169739.1998,mobile,0.8722,gold,1281.7802,9.3331,south,0.5988,481.796,140.7991
68.7333,45.828,no,0.35,73716.4354,mobile,0.2474,gold,2500.0,11.2576,east,0.5734,564.3527,190.8686
88.4702,6.8421,no,0.35,256756.3692,mobile,0.2357,gold,2500.0,20.0,west,0.4159,551.0097,147.7916
37.5598,2.7666,yes,0.35,112767.6427,mobile,0.1511,gold,2071.3801,20.0,west,0.6173,416.9725,43.5905
23.5498,9.5996,no,0.35,472673.2239,mobile,0.7484,gold,2500.0,20.0,west,0.1818,13.8569,205.86
29.0349,34.2772,no,0.35,130336.5402,mobile,0.8791,gold,2500.0,20.0,south,0.9088,444.2827,1.3603
38.3511,43.9832,no,0.35,152366.6289,mobile,0.8406,gold,2500.0,20.0,west,0.9224,8.0344,112.0454
72.6807,34.5334,yes,0.0714,383044.3579,mobile,0.3132,gold,2500.0,20.0,north,0.2574,421.4925,44.4166
86.1245,30.2889,no,0.3165,116585.7288,mobile,0.185,gold,2500.0,20.0,east,0.7948,96.8508,86.7276
81.5508,18.1152,no,0.0837,404760.6051,mobile,0.1338,gold,2500.0,20.0,north,0.9274,91.3947,69.3152
19.1111,29.9792,no,0.3158,332420.2623,mobile,0.5816,gold,2500.0,14.6618,north,0.6684,487.606,155.3349
19.1632,19.4722,no,0.3352,129604.4723,mobile,0.5144,gold,2500.0,20.0,north,0.0971,123.6529,26.5656
68.1236,8.6947,no,0.35,41853.9799,mobile,0.8505,gold,1887.2243,20.0,north,0.7821,223.8958,71.7613
80.36,27.6286,no,0.35,495716.9719,mobile,0.298,gold,168.722,20.0,south,0.1097,196.7033,133.949
71.5057,42.0214,no,0.35,21290.119,mobile,0.3883,gold,2500.0,20.0,west,0.9324,265.9043,126.3358
63.1976,14.8067,no,0.35,374467.1654,mobile,0.7751,gold,2375.0391,20.0,north,0.1293,178.4204,44.0899
29.2494,10.4721,yes,0.03,345088.5045,mobile,0.0455,gold,2500.0,15.1761,east,0.217,583.5756,68.2557
50.8584,31.1349,no,0.1534,380175.7038,mobile,0.5881,gold,2500.0,20.0,east,0.5754,316.5807,156.7534
32.2312,22.1676,yes,0.35,368750.2358,mobile,0.7451,gold,2500.0,3.7433,north,0.3478,118.8284,39.5492
80.5996,1.1886,no,0.35,163318.7302,mobile,0.1795,gold,2500.0,20.0,east,0.2349,426.1608,224.5409
20.4135,20.5073,no,0.35,82007.0499,mobile,0.4574,gold,2500.0,14.6439,north,0.2271,506.458,238.3135
31.8723,24.699,yes,0.35,41650.8932,mobile,0.3362,gold,2280.8944,20.0,west,0.5423,486.9838,198.6892
23.7519,22.2686,no,0.3047,388485.7413,mobile,0.0008,gold,1487.7118,9.3032,south,0.5058,94.9539,216.1165
82.4307,23.5932,yes,0.35,428069.1633,mobile,0.5284,gold,2500.0,20.0,east,0.7363,420.49,98.0485
64.1476,21.7021,yes,0.35,185117.0355,mobile,0.582,gold,125.4789,20.0,north,0.5382,61.1702,157.3512
50.5646,22.7851,yes,0.35,230322.1558,mobile,0.5032,gold,2213.3799,20.0,north,0.419,512.084,154.7371
70.3474,1.8152,yes,0.35,365942.1658,mobile,0.7015,gold,2500.0,20.0,north,0.822,320.7861,183.5289
39.9518,11.0029,no,0.35,296588.3075,mobile,0.8911,gold,2500.0,19.569,north,0.6023,403.0263,151.1576
58.8705,30.7837,yes,0.35,313700.7895,mobile,0.1427,gold,2500.0,20.0,east,0.9885,183.4032,183.7083
56.9402,30.1692,no,0.307,339857.8335,mobile,0.2549,gold,2500.0,20.0,east,0.571,243.9712,18.989
46.4106,12.8841,yes,0.35,259493.7755,mobile,0.6299,gold,2500.0,20.0,south,0.5364,320.3976,239.3407
37.4612,1.4839,no,0.35,331440.6709,mobile,0.5148,gold,2500.0,1.0,north,0.9649,71.8423,213.1435
87.1273,2.9151,no,0.35,276438.4732,mobile,0.9017,gold,361.5637,20.0,north,0.2706,500.3047,86.6981
80.7451,40.4204,no,0.3299,152560.6352,mobile,0.8148,gold,2500.0,20.0,west,0.7369,157.885,205.2519
88.8344,12.5916,yes,0.1494,480065.6715,mobile,0.7883,gold,2500.0,2.8346,north,0.2129,408.1146,173.1287
17.2793,48.4438,yes,0.35,146391.9211,mobile,0.558,gold,2500.0,11.4949,east,0.4383,325.276,202.8763
53.1964,24.5128,no,0.35,9752.8385,mobile,0.1183,gold,2500.0,20.0,east,0.6427,21.9168,28.0067
19.5228,14.2978,yes,0.2956,474846.9627,mobile,0.2521,gold,2500.0,20.0,south,0.3934,165.281,82.9636
28.1978,47.0599,yes,0.35,393698.7176,mobile,0.126,gold,2500.0,20.0,north,0.5974,523.4734,33.7256
25.2414,1.3878,yes,0.2359,465935.0687,mobile,0.6475,gold,2500.0,20.0,south,0.2586,185.0746,216.2832
43.555,11.919,no,0.35,85361.2278,mobile,0.8481,gold,2500.0,20.0,south,0.3125,293.9702,20.5587
32.1439,9.145,no,0.35,449735.409,mobile,0.0564,gold,2500.0,20.0,north,0.6584,567.9564,223.3939
84.312,32.3645,yes,0.35,231657.2163,mobile,0.1571,gold,2500.0,20.0,south,0.5456,148.5821,83.8147
28.6517,29.6383,yes,0.3053,340633.9245,mobile,0.3463,gold,2500.0,18.7577,west,0.4061,586.5215,79.3183
20.9254,17.4634,yes,0.0522,425839.7394,mobile,0.0472,gold,2500.0,5.5648,south,0.4482,185.0465,113.7162
73.1559,15.5806,yes,0.35,365900.0685,mobile,0.8532,gold,2500.0,20.0,south,0.8441,72.3304,139.7588
78.708,30.5487,no,0.0366,115684.0045,mobile,0.5105,gold,605.7033,11.7141,north,0.5299,253.3499,209.8494
77.0869,26.5371,yes,0.35,91109.9107,mobile,0.9363,gold,2500.0,20.0,west,0.8896,487.439,134.0791
30.5261,14.9768,no,0.35,91977.2436,mobile,0.6843,gold,2500.0,7.3336,west,0.6915,245.7476,199.784
76.1004,39.4282,no,0.05,255942.0301,mobile,0.8635,gold,2500.0,20.0,west,0.188,168.2506,92.1823
70.9307,46.7423,yes,0.35,198745.2454,mobile,0.9321,gold,2500.0,13.469,south,0.8136,82.7945,145.4997
87.9035,17.7313,no,0.35,287557.7829,mobile,0.7903,gold,2500.0,6.7299,south,0.5323,332.908,115.646
28.1157,35.5093,yes,0.35,204799.3752,mobile,0.5221,gold,2500.0,10.2121,south,0.2948,166.8843,225.154
48.415,28.491,no,0.35,411942.6078,mobile,0.8898,gold,2500.0,20.0,north,0.3485,312.4197,226.962
