account_balance,age,credit_score,debt_to_income,default_risk,defaulted,employment_status,income,interest_rate,loan_amount,loan_type,region,tenure_months,transaction_amount
111200.8139,76.0067,580.0,0.6,0.7438,no,employed,156282.4369,0.0522,746469.7418,auto,north,155.2662,84653.8506
174274.2712,42.6655,664.4564,0.6,0.7627,no,employed,116498.9523,0.3114,73143.0706,mortgage,south,338.6904,21286.1319
171455.623,68.6787,605.4455,0.1834,0.572,no,unemployed,146130.4508,0.3829,424761.3228,mortgage,south,203.4094,90241.8838
372328.3061,20.5012,580.0,0.6,0.005,no,self_employed,158815.1543,0.2069,194472.1523,auto,north,109.5432,47689.2113
109211.2032,41.2068,734.3144,0.0534,0.667,no,self_employed,136008.6328,0.3153,605879.2178,mortgage,north,19.9544,36824.914
466830.4133,62.3085,580.0,0.2552,0.8073,yes,unemployed,121453.6649,0.2731,573000.9852,mortgage,west,339.505,42074.3713
35723.8885,50.3772,580.0,0.6,0.5793,yes,unemployed,180000.0,0.2603,147358.386,business,north,204.8263,29441.4558
444175.2355,24.718,803.5118,0.6,0.223,no,self_employed,180000.0,0.3516,430159.6572,auto,west,204.3177,96062.8426
69050.4163,57.6948,580.0,0.4177,0.8916,no,unemployed,180000.0,0.0865,216298.8999,business,south,203.5125,99469.193
331774.7454,55.3488,580.0,0.244,0.9501,no,self_employed,42418.3955,0.4047,757133.7048,personal,east,301.4417,98093.6862
490615.0057,73.9394,639.7607,0.4341,0.0299,no,self_employed,180000.0,0.355,406527.8154,mortgage,east,275.4286,54450.4978
389636.4328,41.7109,580.0,0.4069,0.0728,no,employed,180000.0,0.0166,482188.1127,mortgage,south,155.0655,67201.49
490041.7981,64.5262,580.0,0.192,0.267,no,employed,162898.9574,0.1159,796385.422,business,west,113.9351,50903.6163
373689.7512,18.0606,700.6298,0.5139,0.6004,yes,unemployed,180000.0,0.1813,998444.2704,business,east,44.6919,97965.0751
31419.1936,29.9866,667.1339,0.6,0.8233,no,self_employed,25000.0,0.426,375503.8434,auto,south,22.9871,64828.8714
17705.0029,43.283,580.0,0.6,0.1959,no,unemployed,175156.2687,0.2051,411429.3955,mortgage,south,54.2824,72997.9081
-1422.8688,48.7067,580.0,0.2815,0.1623,no,unemployed,180000.0,0.2076,140160.6384,business,south,146.9493,86301.7673
-74.1325,67.5174,747.5178,0.4921,0.6254,no,self_employed,142767.667,0.1792,48171.2675,auto,west,60.4669,69928.3328
467652.9837,59.8272,580.0,0.6,0.1984,no,employed,136706.0652,0.0492,133099.3382,mortgage,west,335.505,35788.5357
45443.7767,51.7705,580.0,0.05,0.8495,no,employed,180000.0,0.0823,102105.7284,personal,north,218.245,47.4438
410835.3583,78.7317,580.0,0.4677,0.5461,yes,self_employed,180000.0,0.1754,190792.0049,mortgage,east,162.7537,89140.1629
360253.1886,28.459,647.2839,0.05,0.8641,no,employed,88910.9355,0.0289,817552.5893,personal,north,156.924,28476.7777
337844.8573,69.584,580.0,0.5342,0.9277,no,employed,180000.0,0.336,499908.4773,business,east,186.2805,91517.1378
437872.5566,73.4445,653.3958,0.6,0.1023,yes,unemployed,58822.2329,0.2385,973691.5516,personal,north,64.2682,54612.9611
376518.0124,71.7282,580.0,0.6,0.243,yes,employed,35380.654,0.2367,543739.9975,personal,east,358.5417,40843.1083
241341.3047,61.5748,626.759,0.6,0.4028,yes,employed,180000.0,0.0624,478582.0914,personal,north,24.8088,86090.5428
428651.5393,18.9586,758.7216,0.3761,0.1436,no,self_employed,180000.0,0.0852,224296.2589,mortgage,east,127.7015,67388.6298
386416.1541,51.4226,580.0,0.1049,0.2649,no,self_employed,171260.1075,0.3323,523076.0387,personal,west,277.9222,17422.2987
375031.1376,77.2033,634.5158,0.5343,0.6819,no,employed,71330.536,0.2843,542086.7108,auto,south,282.6557,86807.897
397176.4004,76.9868,715.076,0.2298,0.8418,no,self_employed,130512.1108,0.3264,716892.6836,mortgage,east,92.5254,96906.5926
320108.0848,35.5811,580.0,0.5457,0.4579,no,employed,180000.0,0.4117,695432.7229,personal,west,160.5818,35694.43
189153.0533,30.1513,761.4644,0.6,0.0262,yes,self_employed,180000.0,0.131,780357.8033,personal,west,346.9779,6349.0456
266408.1582,71.1355,644.7557,0.4365,0.4972,no,unemployed,180000.0,0.3783,129922.7731,mortgage,east,187.2537,19616.1623
193282.7636,29.5467,675.1201,0.2375,0.0519,yes,unemployed,81528.8373,0.0232,894769.3729,mortgage,west,131.6475,99447.3083
280288.6762,19.8993,580.0,0.2796,0.5418,yes,self_employed,180000.0,0.1608,374842.0395,personal,north,92.6804,93423.1518
61580.6212,69.241,666.8325,0.1857,0.2466,no,employed,180000.0,0.3108,739490.8428,auto,south,305.2873,78953.7198
196499.5399,34.1652,710.6816,0.6,0.1866,yes,employed,180000.0,0.3279,932195.0307,business,west,66.5098,94502.4938
472493.0161,31.7424,716.7586,0.3433,0.6079,yes,self_employed,180000.0,0.055,860519.9756,mortgage,east,338.4299,10621.9561
475330.4608,48.3572,580.0,0.3863,0.8501,yes,employed,97988.5293,0.2783,756109.9072,auto,north,278.9622,28731.1877
146375.8613,56.6372,820.0,0.6,0.8243,no,unemployed,25000.0,0.3763,913923.4563,mortgage,north,216.8434,16482.3242
127258.229,20.3368,803.1377,0.2102,0.3076,no,self_employed,98248.5498,0.2096,327104.4468,business,west,120.0125,10723.1151
232686.3721,70.4443,614.7149,0.2381,0.4263,no,self_employed,180000.0,0.0301,959820.3106,auto,east,97.8743,84660.6612
385930.1907,28.9941,580.0,0.5292,0.9976,yes,employed,180000.0,0.2404,561704.8537,mortgage,south,219.0106,83491.3803
56185.7044,70.3715,616.0699,0.6,0.3483,yes,self_employed,49674.0673,0.0702,331227.7761,auto,south,291.8479,80939.3649
430657.5542,54.1812,580.0,0.6,0.5389,yes,unemployed,84581.8866,0.3895,138649.9527,mortgage,west,255.0783,51021.3261
481913.0555,67.3894,580.0,0.6,0.6136,yes,self_employed,54154.7582,0.0667,958026.1174,auto,north,328.0438,96763.4719
465613.0074,18.388,580.0,0.1559,0.3068,no,self_employed,180000.0,0.268,878468.5221,mortgage,east,28.9711,23642.8887
96255.4008,38.0865,588.3175,0.5218,0.6334,yes,self_employed,128279.1668,0.3348,682153.9406,personal,north,104.3557,28437.0127
244788.0776,70.7212,820.0,0.2221,0.449,no,employed,180000.0,0.2041,949482.7773,mortgage,north,232.603,14971.3188
458812.9627,35.8506,820.0,0.0696,0.2184,no,employed,180000.0,0.3213,807825.2889,business,north,40.7924,13373.4449
438118.6517,57.9992,676.1472,0.6,0.059,no,unemployed,180000.0,0.3996,519830.8004,personal,south,151.2864,48954.2956
2354.9479,28.2337,582.9964,0.5187,0.0871,yes,unemployed,137352.2141,0.3562,899901.7119,mortgage,west,174.3884,32085.5653
59189.9871,27.5948,642.7313,0.05,0.1424,no,unemployed,27979.9839,0.3693,854951.7286,auto,west,267.8588,38241.8959
17079.1958,71.8799,730.9735,0.6,0.6454,no,unemployed,53489.1491,0.2112,215460.9863,business,east,161.1147,71719.7182
156169.5301,28.6977,645.9888,0.5669,0.6148,no,unemployed,180000.0,0.3979,955364.3022,mortgage,north,264.6114,79940.4968
272099.5627,26.9201,820.0,0.3251,0.3637,yes,self_employed,180000.0,0.3573,855771.1301,personal,east,195.8384,32021.0501
239442.6452,57.9656,742.269,0.6,0.2189,yes,unemployed,180000.0,0.1375,941927.3969,personal,east,206.8626,26104.5319
82034.8382,45.7033,794.9214,0.6,0.4388,yes,unemployed,56851.6227,0.0867,70347.5348,personal,east,22.7912,24649.6886
99260.9692,61.891,790.5001,0.1383,0.9512,no,employed,180000.0,0.2383,131102.9942,mortgage,west,13.024,67522.3877
361893.5751,63.0188,580.0,0.1884,0.0377,yes,unemployed,25000.0,0.3448,489200.9564,personal,south,292.4673,68601.7687
338634.622,60.9858,733.2267,0.6,0.6673,no,employed,107851.9163,0.1142,535222.0738,auto,south,332.976,79869.4067
488774.8221,32.6498,580.0,0.082,0.5727,no,unemployed,180000.0,0.1511,460484.6644,auto,east,126.8388,87182.6509
387261.8627,57.8605,580.0,0.6,0.9418,no,employed,180000.0,0.3022,92928.8214,business,east,73.9857,27719.1414
284040.0795,79.5151,580.0,0.6,0.4999,no,employed,180000.0,0.0607,398120.5948,business,east,229.0848,73175.8112
432032.7533,75.2872,820.0,0.4101,0.7527,yes,self_employed,42750.8797,0.0607,771491.2175,auto,north,243.4173,11594.2737
455775.4924,20.5948,670.5048,0.05,0.136,no,employed,103538.7415,0.3367,529390.6377,mortgage,north,159.2364,24868.1364
210038.7615,38.9134,621.6891,0.6,0.4553,yes,employed,180000.0,0.367,776760.4319,auto,east,39.9958,76436.2432
135069.7215,66.9699,709.825,0.6,0.1406,yes,self_employed,101809.5316,0.0138,665091.0223,business,east,353.5682,15013.6577
418395.6048,54.6669,720.3754,0.3667,0.9677,no,unemployed,180000.0,0.3794,66484.5654,mortgage,north,267.934,65515.9837
387401.6364,54.1745,794.0962,0.6,0.2289,yes,self_employed,136666.5652,0.0724,191161.0577,mortgage,north,336.8553,54969.9476
98126.4312,19.6766,820.0,0.6,0.7785,no,self_employed,25000.0,0.4456,930220.1364,business,west,153.8181,36182.8962
131744.6949,28.3138,671.6549,0.4431,0.7215,yes,unemployed,26526.7037,0.1975,591017.262,auto,south,150.2058,12999.6306
152911.9348,77.0807,580.0,0.6,0.6317,no,unemployed,25000.0,0.3185,866521.0931,mortgage,west,14.5607,5865.7204
477860.4253,52.9946,761.0475,0.4515,0.4232,yes,self_employed,180000.0,0.2841,371202.5615,mortgage,west,213.6739,77838.2543
420187.7078,76.6377,580.0,0.6,0.1369,no,unemployed,180000.0,0.2132,3230.6584,auto,east,18.7521,5940.7884
95681.9205,67.978,742.0098,0.4126,0.2299,no,unemployed,135348.4062,0.1315,943238.0216,auto,east,177.5674,42381.104
404291.4452,59.5521,580.0,0.1481,0.0305,no,self_employed,180000.0,0.4386,704451.6198,personal,east,168.4536,19549.3797
115716.5317,46.6407,580.0,0.0797,0.0478,yes,employed,180000.0,0.1689,530928.7871,auto,north,101.3706,30024.3567
2642.9742,53.0381,580.0,0.5317,0.5281,no,unemployed,107244.7218,0.1974,429770.1732,auto,south,93.5926,2969.3749
91472.0464,59.6051,820.0,0.2004,0.4026,yes,self_employed,180000.0,0.4146,439756.498,business,east,93.7569,43748.0501
170149.2057,21.9726,580.0,0.1382,0.8537,yes,unemployed,25000.0,0.0353,266371.3769,auto,east,151.085,10017.6171
395502.7311,21.1358,653.1086,0.6,0.1243,no,unemployed,76442.6706,0.0186,655275.6421,mortgage,east,212.0466,54388.2549
150673.9574,59.398,724.6373,0.3167,0.1721,yes,self_employed,77400.9851,0.2779,38378.86,personal,north,213.5035,64658.7597
320493.7261,30.3172,654.1903,0.6,0.8137,no,employed,115284.1534,0.2549,292969.7099,business,west,149.6867,38201.0202
136194.0657,21.0445,587.9351,0.2662,0.2333,yes,unemployed,53084.4312,0.1518,183423.8255,auto,west,266.0976,96704.12
401576.8378,22.1537,793.5276,0.2641,0.8834,yes,unemployed,180000.0,0.4305,139996.8023,business,east,79.5202,5099.0285
35401.6373,21.4052,580.0,0.6,0.0274,no,employed,180000.0,0.2862,95530.5109,mortgage,west,335.3273,93651.337
449424.5548,73.6417,580.0,0.4445,0.0224,no,employed,180000.0,0.2316,587853.5768,personal,south,106.4467,66148.9731
145098.1795,26.5709,754.6996,0.4513,0.8802,yes,self_employed,107459.2072,0.2358,927138.7407,auto,north,206.8783,44035.9191
21474.3868,19.593,624.057,0.4188,0.3202,yes,unemployed,180000.0,0.3747,180240.0538,personal,east,70.4424,56343.3461
379950.8707,59.415,820.0,0.5109,0.4997,no,self_employed,180000.0,0.129,165766.7611,personal,west,242.3372,55969.3313
328937.5478,21.1016,580.0,0.3546,0.7134,no,self_employed,78336.7812,0.3578,790221.5393,business,north,154.1976,35461.6498
238628.4612,59.7999,785.088,0.5532,0.2241,yes,employed,180000.0,0.1658,779141.1722,mortgage,east,167.3055,79786.6204
441231.4096,75.4261,721.2066,0.283,0.6098,yes,unemployed,115735.4722,0.1194,265198.9554,mortgage,north,221.414,2563.078
23027.5634,18.7201,636.4999,0.1022,0.1423,no,employed,180000.0,0.1665,760169.1937,business,south,297.7106,40663.6891
262657.2588,51.0276,601.0853,0.6,0.8803,yes,unemployed,42100.3575,0.1238,479783.8385,auto,west,356.6425,75289.7748
1247.965,69.6473,580.0,0.0739,0.9987,no,employed,34770.9143,0.4043,994223.9191,personal,east,91.6378,66118.4523
108650.9406,47.4568,580.0,0.05,0.1866,no,employed,75338.9851,0.4141,321556.9472,mortgage,south,185.4426,40061.429
372742.9943,48.7267,580.0,0.6,0.4289,yes,self_employed,180000.0,0.3941,697166.0428,auto,west,100.6752,78770.0091
375358.806,48.0229,820.0,0.6,0.7724,no,self_employed,38906.4072,0.1238,538471.0264,personal,north,271.8239,63049.0616
39418.0365,22.9364,580.0,0.517,0.9953,yes,unemployed,180000.0,0.3795,622736.2424,personal,north,331.1247,62659.3832
346429.1809,54.0697,717.8876,0.5496,0.3116,yes,self_employed,152510.2318,0.2596,688844.7971,auto,east,312.4234,32733.3347
53299.5783,26.3556,659.4649,0.1806,0.8448,no,self_employed,180000.0,0.4477,246773.3038,auto,east,334.5632,88915.4929
231985.2237,44.1939,736.9186,0.2271,0.596,no,employed,180000.0,0.2543,395188.3222,mortgage,south,153.3858,24856.0384
179918.0711,21.4603,591.3049,0.05,0.5941,no,employed,180000.0,0.1425,136318.8025,mortgage,west,192.336,58036.809
499306.4056,60.3093,580.0,0.6,0.8616,no,employed,180000.0,0.1998,410755.071,mortgage,south,119.6942,43580.9631
206031.2475,40.5796,753.7598,0.3399,0.8925,no,self_employed,171791.8346,0.3543,308867.1424,business,north,116.8588,22074.0468
427089.0365,40.9108,779.358,0.6,0.7833,yes,unemployed,180000.0,0.0911,419024.6049,mortgage,south,253.1136,5420.186
106740.0791,21.3293,716.8755,0.6,0.1603,yes,self_employed,56834.6777,0.087,294465.2699,personal,south,346.8906,79819.3919
194630.4087,65.3562,667.9639,0.3901,0.1037,yes,unemployed,53886.3772,0.322,100364.7431,personal,east,135.9858,97241.2488
-6879.1638,74.0751,622.1103,0.1083,0.5888,no,employed,180000.0,0.2217,494786.9497,mortgage,west,202.5021,19589.1851
464669.856,73.6305,820.0,0.2732,0.1349,no,unemployed,180000.0,0.3587,852815.4231,auto,north,230.9781,42499.3924
17270.3205,50.7832,580.0,0.6,0.4787,no,self_employed,69164.8077,0.1621,588947.8309,mortgage,north,140.7554,75256.1455
177932.8501,34.4131,608.4337,0.3098,0.1234,yes,employed,167690.1327,0.3405,503710.9582,auto,west,316.678,36203.5558
119776.9872,58.4749,580.0,0.4672,0.7398,yes,self_employed,180000.0,0.382,77165.4358,personal,east,52.9599,19355.7155
219882.5591,73.8726,580.0,0.2063,0.6645,yes,unemployed,180000.0,0.3085,166774.4613,business,east,63.5904,19163.6241
447847.0175,39.9251,580.0,0.5429,0.8012,no,employed,25000.0,0.355,962335.0364,personal,north,298.1325,25493.7368
155749.8523,51.8098,797.8461,0.2668,0.8938,no,unemployed,99976.1997,0.111,305930.8939,auto,west,15.7677,92083.3335
214676.2116,49.3197,608.5132,0.067,0.425,yes,self_employed,180000.0,0.1327,254766.1046,auto,north,242.1993,35947.0866
407919.1137,72.4985,713.0604,0.4751,0.6195,yes,employed,135650.5998,0.3551,107599.5561,auto,north,232.118,65091.444
263681.7449,77.5414,607.4954,0.2555,0.5389,no,unemployed,116412.9748,0.2837,579490.0841,auto,south,355.7774,52769.8513
496535.912,37.4991,647.2651,0.1328,0.4793,no,unemployed,82998.0142,0.2077,137961.5263,personal,south,137.5327,3643.8823
79265.0695,26.1965,580.0,0.5567,0.2264,no,unemployed,135409.6079,0.2394,238648.0316,personal,east,285.8685,15095.6367
189867.5573,68.6485,820.0,0.5666,0.9834,no,employed,155607.2499,0.2365,49851.4176,auto,east,209.3724,92412.3794
406269.309,18.924,580.0,0.6,0.0163,yes,unemployed,180000.0,0.1798,434253.536,personal,east,43.9173,91004.1651
-4285.9177,23.1839,580.0,0.3727,0.7969,no,unemployed,87340.4027,0.4136,235614.1852,auto,east,200.4326,92855.6891
390946.0816,35.1345,769.823,0.6,0.5503,no,employed,42337.5571,0.1485,408963.7062,auto,north,353.7318,31639.9063
364000.9762,79.6643,580.0,0.6,0.916,yes,self_employed,25000.0,0.3696,279308.2293,auto,south,120.6044,74219.7071
-31.9686,60.72,580.0,0.6,0.6684,yes,employed,127202.4583,0.0505,13535.3918,auto,north,234.0878,91614.0712
493258.5966,18.0983,580.0,0.3239,0.3988,no,self_employed,180000.0,0.4132,269230.1306,business,west,223.8451,4196.7246
204042.1139,30.5427,632.3767,0.3779,0.7256,no,unemployed,169815.9133,0.1883,388720.0686,personal,east,166.9035,1543.6478
230963.996,79.6904,696.2471,0.4853,0.6144,no,unemployed,109861.2246,0.1732,591566.2249,personal,west,67.4778,45353.9761
1920.552,54.8715,580.0,0.6,0.1327,no,self_employed,180000.0,0.3462,358827.437,auto,south,306.1894,63106.3429
488666.7094,52.3044,580.0,0.6,0.8973,yes,employed,111194.5882,0.0712,73303.241,personal,west,167.5718,33562.1046
223028.2577,61.7761,702.5785,0.138,0.2968,no,self_employed,180000.0,0.355,97023.7074,auto,west,243.2518,83478.7334
469382.3455,45.016,580.0,0.1409,0.943,yes,unemployed,100945.9605,0.2686,449554.4606,mortgage,south,292.5851,88164.2631
457286.3937,24.5246,632.1313,0.6,0.3728,no,employed,180000.0,0.03,435400.1015,mortgage,west,183.5697,289.6116
413557.3137,62.039,580.0,0.6,0.0634,yes,employed,120390.2331,0.4171,898527.1862,business,north,149.3731,95063.9638
132007.526,71.6,820.0,0.5031,0.9195,yes,unemployed,180000.0,0.4005,885536.0759,business,north,102.9595,5842.018
341312.1257,62.4588,580.0,0.1362,0.4197,yes,employed,117456.3361,0.4209,924233.884,auto,south,286.7583,37314.7893
470915.2836,57.7718,751.8349,0.059,0.1162,no,self_employed,112168.6493,0.0105,178411.2551,business,west,168.5844,80726.4245
31244.1221,72.5669,746.3209,0.2274,0.8169,no,self_employed,180000.0,0.0334,569727.1206,mortgage,east,74.2606,3283.7716
-7652.2163,47.9997,820.0,0.6,0.6536,no,unemployed,180000.0,0.2626,312602.2452,business,west,256.9614,69912.9851
200734.2243,52.4306,580.0,0.6,0.3446,no,unemployed,178958.2027,0.1328,472481.2855,business,west,44.2574,83633.4008
93114.139,37.273,623.0519,0.2132,0.7705,yes,employed,180000.0,0.0256,332623.998,business,east,57.8813,77468.545
228818.7541,36.3997,820.0,0.6,0.7284,no,self_employed,131917.2682,0.2406,881368.2947,auto,west,89.3785,87135.8399
429642.5432,78.6988,580.0,0.6,0.4478,no,unemployed,176897.5167,0.1064,717888.9261,mortgage,north,92.7394,29958.2727
152138.9405,32.1268,820.0,0.6,0.6306,yes,self_employed,180000.0,0.1886,138330.7957,mortgage,east,19.9335,33399.9157
190671.5084,45.8371,580.0,0.0801,0.9609,yes,self_employed,48677.2731,0.2584,729321.9403,auto,east,6.4747,3402.3963
241626.0988,61.3899,738.3719,0.6,0.6001,yes,employed,180000.0,0.0539,83792.9947,auto,north,38.7418,77891.1391
157552.3201,36.2858,820.0,0.6,0.054,no,self_employed,180000.0,0.084,24281.111,mortgage,east,259.0,37095.5327
338119.8445,79.8891,820.0,0.6,0.1822,no,employed,180000.0,0.3554,900147.7576,personal,east,130.5719,96197.9308
30259.3539,24.8816,580.0,0.6,0.1831,yes,employed,180000.0,0.4353,654849.0224,personal,south,248.0425,25963.7074
12351.2023,69.7547,580.0,0.4429,0.1913,yes,unemployed,39611.4055,0.2718,49992.7233,auto,north,129.33,74316.6099
329877.8039,69.4125,580.0,0.6,0.2878,no,employed,180000.0,0.1051,304410.423,mortgage,south,260.5283,20327.1404
54288.8185,19.9488,580.0,0.05,0.6116,no,employed,180000.0,0.1351,72472.6467,mortgage,north,110.0614,61343.479
479520.621,40.2688,755.9791,0.2436,0.3738,yes,unemployed,170557.5797,0.0745,361665.3139,auto,east,28.2262,5933.4285
192869.5659,44.5653,820.0,0.6,0.0588,no,self_employed,164473.8605,0.3255,477761.8989,mortgage,north,18.7397,69545.4893
355494.7873,77.2978,697.3274,0.5703,0.289,yes,self_employed,174734.8964,0.4338,375281.1552,personal,north,83.3351,278.9057
160428.8817,18.4991,580.0,0.3479,0.0111,yes,employed,148475.8507,0.4436,313447.0514,personal,south,49.4128,39116.9081
83722.8281,21.7912,580.0,0.6,0.7025,no,unemployed,45686.0374,0.3573,308061.4118,auto,west,308.5961,6975.3308
417854.4335,20.8765,580.0,0.6,0.9591,no,employed,167179.9733,0.1922,253650.2256,personal,west,7.9782,88639.9585
216476.6224,67.2639,669.7598,0.05,0.8964,yes,self_employed,101019.0085,0.4391,912138.7204,business,east,122.2676,87645.8547
77205.8814,63.6907,762.6396,0.3117,0.3952,no,unemployed,70052.6057,0.381,419370.7297,business,west,290.0661,17918.9149
178722.4378,50.281,580.0,0.4619,0.4634,yes,employed,25000.0,0.2722,1596.8243,business,east,161.8356,9084.3201
82275.5982,44.7498,820.0,0.099,0.7953,yes,unemployed,180000.0,0.0852,352895.3574,auto,south,328.0077,78567.8489
278427.1297,44.8916,763.6815,0.5031,0.2114,yes,unemployed,112057.0857,0.2521,82012.256,personal,north,213.1092,31295.4223
349028.6317,23.8402,633.6078,0.05,0.0503,no,employed,180000.0,0.1595,236715.0135,personal,north,193.9871,80829.7753
249345.3629,54.0768,820.0,0.6,0.2761,no,unemployed,180000.0,0.1468,53893.734,personal,north,37.2629,51391.8493
-9378.2316,29.0132,580.0,0.2945,0.1275,no,self_employed,180000.0,0.4409,135702.645,mortgage,west,340.5486,5916.8995
493575.5224,58.5997,738.6854,0.6,0.8603,no,unemployed,180000.0,0.0391,973951.1157,auto,north,344.4914,57727.8554
365216.8382,63.5568,580.0,0.6,0.9787,yes,self_employed,83822.4682,0.3243,149693.0636,mortgage,north,307.298,13059.32
344680.8259,24.4006,580.0,0.194,0.8985,yes,employed,180000.0,0.2315,418219.7264,auto,east,319.4219,40716.3925
165661.5178,67.1689,580.0,0.6,0.4569,no,unemployed,107401.8186,0.4074,96405.8274,auto,north,194.8051,13202.7848
495240.8564,23.5588,709.5817,0.6,0.9783,no,employed,25000.0,0.1414,865256.5301,auto,south,17.593,94489.0806
116450.1575,77.8524,624.7274,0.2759,0.6201,yes,self_employed,118172.7347,0.0764,81619.2859,auto,east,313.1025,93888.6591
177115.1698,52.5452,580.0,0.6,0.8414,yes,employed,180000.0,0.2126,753266.3507,auto,west,321.0601,38317.0881
174645.9063,21.7476,648.7281,0.6,0.7832,yes,unemployed,90850.4254,0.0259,965329.6641,business,north,142.7713,19635.5211
279451.9701,39.315,580.0,0.6,0.1673,no,self_employed,57742.0496,0.3825,385647.6713,business,south,157.8808,83402.4972
100385.4933,43.478,580.0,0.6,0.3435,no,unemployed,180000.0,0.316,266921.776,personal,east,57.0161,67918.101
367351.7004,75.6789,580.0,0.2401,0.3111,no,unemployed,180000.0,0.0472,600984.7405,mortgage,north,246.7233,26367.7079
442554.3942,62.6503,820.0,0.2817,0.4609,no,self_employed,180000.0,0.4011,666877.089,business,east,133.1874,23585.7858
402547.5743,32.9349,580.0,0.6,0.8483,yes,unemployed,159171.5979,0.1885,374175.1193,personal,south,259.6002,36980.1236
244683.539,67.3561,580.0,0.6,0.7206,no,self_employed,180000.0,0.3276,942770.045,business,west,330.0786,33551.02
179066.6013,47.2757,814.3478,0.393,0.9312,yes,employed,178799.5231,0.2312,962293.9935,auto,north,25.6988,20862.9653
165061.3498,40.9362,621.2919,0.6,0.5727,yes,employed,180000.0,0.4222,917106.4989,personal,north,112.3668,8754.7485
154779.2174,76.277,645.4299,0.3971,0.8442,no,employed,55335.433,0.3855,239909.3609,mortgage,east,164.7925,98083.7598
125504.4954,41.858,820.0,0.2859,0.9977,yes,employed,180000.0,0.2963,583729.4505,mortgage,south,91.469,89726.165
441926.756,31.2364,785.7559,0.4528,0.4126,no,unemployed,180000.0,0.2115,104697.7024,auto,west,326.9634,90366.7877
469474.8074,68.961,820.0,0.1421,0.1202,no,employed,111139.7412,0.2516,92831.8977,mortgage,south,335.9139,28085.8513
366953.4334,28.9255,820.0,0.5055,0.4607,no,unemployed,80850.727,0.3093,890348.3745,business,east,180.8057,11243.7492
342665.5001,43.4772,580.0,0.6,0.1476,yes,employed,180000.0,0.2136,132490.8529,business,west,156.501,68197.1752
-8263.299,35.2768,580.0,0.6,0.925,no,self_employed,180000.0,0.1671,152924.4001,mortgage,east,159.8402,53701.4525
8546.9379,75.088,590.307,0.6,0.7295,yes,employed,25000.0,0.092,463383.1413,mortgage,north,305.2654,19487.5604
483506.3716,60.9226,580.0,0.6,0.7631,no,employed,159196.8921,0.2861,87301.1747,business,west,357.6633,90843.4033
307441.5301,39.766,580.0,0.6,0.176,no,self_employed,180000.0,0.2744,186893.7873,business,south,262.2728,85594.6636
482843.7063,39.8394,820.0,0.6,0.2132,no,unemployed,71154.7546,0.0843,640116.6628,business,east,278.1962,44269.9516
136538.002,70.8776,714.7139,0.6,0.7817,yes,employed,67395.7977,0.1658,129638.0568,personal,west,154.092,8711.6739
36735.398,21.0352,820.0,0.05,0.1874,no,self_employed,180000.0,0.3567,121232.7729,auto,east,183.5229,15840.334
-2778.6718,25.7302,580.0,0.3542,0.8453,no,unemployed,180000.0,0.2536,893001.9444,auto,west,202.3045,56022.5061
329772.527,70.1925,580.0,0.6,0.2621,no,employed,180000.0,0.3529,478737.1312,business,north,118.7793,75375.4115
490897.6709,78.9132,580.0,0.1614,0.7121,no,unemployed,25000.0,0.0567,607624.4812,business,north,93.591,15397.7125
364468.7622,39.9318,580.0,0.183,0.8884,yes,employed,180000.0,0.1585,371904.8313,auto,east,20.6033,38961.7432
261102.0466,34.8365,710.2045,0.4918,0.1045,no,unemployed,71658.1129,0.2236,315597.6807,mortgage,north,308.8676,94977.8398
-3088.4525,58.9195,580.0,0.3854,0.4013,yes,unemployed,25000.0,0.3552,664138.2126,mortgage,west,84.8382,82817.3655
22261.3493,63.2908,774.4525,0.05,0.3184,yes,unemployed,171034.4145,0.3617,936815.098,mortgage,east,238.5087,36829.3754
29521.5142,65.5185,703.9383,0.3299,0.2716,yes,self_employed,171303.0576,0.305,576443.8608,personal,south,137.2232,98476.6078
400475.308,21.7323,782.0569,0.6,0.0182,yes,employed,51449.4551,0.4396,666830.1958,business,east,28.3901,86687.8549
66332.2812,22.5441,580.0,0.2437,0.7165,no,unemployed,180000.0,0.2829,463026.0339,personal,north,205.251,45390.8677
27838.6096,44.4345,820.0,0.2313,0.7979,yes,self_employed,180000.0,0.0916,438130.1847,personal,west,142.017,76464.2998
169732.6061,70.1209,820.0,0.6,0.6849,yes,self_employed,180000.0,0.3172,309113.0036,mortgage,north,44.1579,9170.4598
5747.377,49.7746,735.0487,0.5782,0.3349,no,self_employed,70719.2836,0.0737,158960.2722,personal,west,212.2354,35197.9327
128866.596,35.5329,684.0503,0.6,0.2841,yes,self_employed,25000.0,0.032,140710.3183,personal,west,348.6365,46427.2569
194465.9846,53.4885,655.8515,0.6,0.8848,no,self_employed,27619.039,0.3691,385964.0938,mortgage,east,127.0785,69062.9305
1757.3307,33.1444,580.0,0.2206,0.1992,yes,self_employed,177070.1301,0.1799,272763.4087,auto,east,155.305,18647.9612
440193.275,53.0568,580.0,0.5693,0.3802,yes,self_employed,97007.77,0.0318,371276.2493,auto,north,169.3447,796.6948
259798.2609,46.6857,704.6527,0.4266,0.2348,yes,unemployed,25000.0,0.1482,290335.8973,personal,south,190.2537,84994.0426
460527.6545,43.6647,580.0,0.2985,0.3304,yes,employed,79255.8419,0.4065,923384.0888,mortgage,east,269.0825,30739.8478
